ds,meter,y
2010-11-10,sub_metering_1,1026.0
2010-11-11,sub_metering_1,3424.0
2010-11-12,sub_metering_1,2054.0
2010-11-13,sub_metering_1,1051.0
2010-11-14,sub_metering_1,5344.0
2010-11-15,sub_metering_1,1075.0
2010-11-16,sub_metering_1,0.0
2010-11-17,sub_metering_1,1153.0
2010-11-18,sub_metering_1,2175.0
2010-11-19,sub_metering_1,0.0
2010-11-20,sub_metering_1,4367.0
2010-11-21,sub_metering_1,0.0
2010-11-22,sub_metering_1,4855.0
2010-11-23,sub_metering_1,1871.0
2010-11-24,sub_metering_1,1096.0
2010-11-25,sub_metering_1,1076.0
2010-11-26,sub_metering_1,1080.0
2006-12-16,sub_metering_2,546.0
2006-12-17,sub_metering_2,4187.0
2006-12-18,sub_metering_2,2621.0
2006-12-19,sub_metering_2,7602.0
2006-12-20,sub_metering_2,2648.0
2006-12-21,sub_metering_2,2623.0
2006-12-22,sub_metering_2,350.0
2006-12-23,sub_metering_2,425.0
2006-12-24,sub_metering_2,5082.0
2006-12-25,sub_metering_2,1962.0
2006-12-26,sub_metering_2,2533.0
2006-12-27,sub_metering_2,314.0
2006-12-28,sub_metering_2,4419.0
2006-12-29,sub_metering_2,5162.0
2006-12-30,sub_metering_2,7891.0
2006-12-31,sub_metering_2,347.0
2007-01-01,sub_metering_2,352.0
2007-01-02,sub_metering_2,348.0
2007-01-03,sub_metering_2,344.0
2007-01-04,sub_metering_2,7597.0
2007-01-05,sub_metering_2,379.0
2007-01-06,sub_metering_2,402.0
2007-01-07,sub_metering_2,8177.0
2007-01-08,sub_metering_2,467.0
2007-01-09,sub_metering_2,4267.0
2007-01-10,sub_metering_2,4456.0
2007-01-11,sub_metering_2,2170.0
2007-01-12,sub_metering_2,439.0
2007-01-13,sub_metering_2,2975.0
2007-01-14,sub_metering_2,4215.0
2007-01-15,sub_metering_2,2239.0
2007-01-16,sub_metering_2,644.0
2007-01-17,sub_metering_2,5737.0
2007-01-18,sub_metering_2,336.0
2007-01-19,sub_metering_2,330.0
2007-01-20,sub_metering_2,5222.0
2007-01-21,sub_metering_2,5567.0
2007-01-22,sub_metering_2,2983.0
2007-01-23,sub_metering_2,1064.0
2007-01-24,sub_metering_2,2480.0
2007-01-25,sub_metering_2,262.0
2007-01-26,sub_metering_2,261.0
2007-01-27,sub_metering_2,3896.0
2007-01-28,sub_metering_2,3997.0
2007-01-29,sub_metering_2,294.0
2007-01-30,sub_metering_2,1424.0
2007-01-31,sub_metering_2,5950.0
2007-02-01,sub_metering_2,386.0
2007-02-02,sub_metering_2,356.0
2007-02-03,sub_metering_2,4573.0
2007-02-04,sub_metering_2,4597.0
2007-02-05,sub_metering_2,2564.0
2007-02-06,sub_metering_2,405.0
2007-02-07,sub_metering_2,3513.0
2007-02-08,sub_metering_2,366.0
2007-02-09,sub_metering_2,3045.0
2007-02-10,sub_metering_2,2831.0
2007-02-11,sub_metering_2,4765.0
2007-02-12,sub_metering_2,399.0
2007-02-13,sub_metering_2,2828.0
2007-02-14,sub_metering_2,3793.0
2007-02-15,sub_metering_2,2363.0
2007-02-16,sub_metering_2,859.0
2007-02-17,sub_metering_2,2226.0
2007-02-18,sub_metering_2,8003.0
2007-02-19,sub_metering_2,2900.0
2007-02-20,sub_metering_2,5191.0
2007-02-21,sub_metering_2,2332.0
2007-02-22,sub_metering_2,4129.0
2007-02-23,sub_metering_2,503.0
2007-02-24,sub_metering_2,363.0
2007-02-25,sub_metering_2,329.0
2007-02-26,sub_metering_2,331.0
2007-02-27,sub_metering_2,314.0
2007-02-28,sub_metering_2,340.0
2007-03-01,sub_metering_2,316.0
2007-03-02,sub_metering_2,340.0
2007-03-03,sub_metering_2,347.0
2007-03-04,sub_metering_2,8711.0
2007-03-05,sub_metering_2,12109.0
2007-03-06,sub_metering_2,1740.0
2007-03-07,sub_metering_2,4761.0
2007-03-08,sub_metering_2,3385.0
2007-03-09,sub_metering_2,345.0
2007-03-10,sub_metering_2,5422.0
2007-03-11,sub_metering_2,3420.0
2007-03-12,sub_metering_2,2841.0
2007-03-13,sub_metering_2,3859.0
2007-03-14,sub_metering_2,480.0
2007-03-15,sub_metering_2,3263.0
2007-03-16,sub_metering_2,4604.0
2007-03-17,sub_metering_2,359.0
2007-03-18,sub_metering_2,7369.0
2007-03-19,sub_metering_2,2686.0
2007-03-20,sub_metering_2,2837.0
2007-03-21,sub_metering_2,4133.0
2007-03-22,sub_metering_2,736.0
2007-03-23,sub_metering_2,777.0
2007-03-24,sub_metering_2,5797.0
2007-03-25,sub_metering_2,3600.0
2007-03-26,sub_metering_2,344.0
2007-03-27,sub_metering_2,3019.0
2007-03-28,sub_metering_2,8527.0
2007-03-29,sub_metering_2,460.0
2007-03-30,sub_metering_2,468.0
2007-03-31,sub_metering_2,7707.0
2007-04-01,sub_metering_2,5401.0
2007-04-02,sub_metering_2,970.0
2007-04-03,sub_metering_2,1042.0
2007-04-04,sub_metering_2,420.0
2007-04-05,sub_metering_2,4277.0
2007-04-06,sub_metering_2,5466.0
2007-04-07,sub_metering_2,3111.0
2007-04-08,sub_metering_2,485.0
2007-04-09,sub_metering_2,514.0
2007-04-10,sub_metering_2,742.0
2007-04-11,sub_metering_2,1112.0
2007-04-12,sub_metering_2,541.0
2007-04-13,sub_metering_2,558.0
2007-04-14,sub_metering_2,578.0
2007-04-15,sub_metering_2,1026.0
2007-04-16,sub_metering_2,1305.0
2007-04-17,sub_metering_2,389.0
2007-04-18,sub_metering_2,355.0
2007-04-19,sub_metering_2,1605.0
2007-04-20,sub_metering_2,360.0
2007-04-21,sub_metering_2,463.0
2007-04-22,sub_metering_2,2287.0
2007-04-23,sub_metering_2,506.0
2007-04-24,sub_metering_2,527.0
2007-04-25,sub_metering_2,1469.0
2007-04-26,sub_metering_2,1845.0
2007-04-27,sub_metering_2,545.0
2007-04-28,sub_metering_2,18.0
2007-04-29,sub_metering_2,0.0
2007-04-30,sub_metering_2,500.0
2007-05-01,sub_metering_2,995.0
2007-05-02,sub_metering_2,1490.0
2007-05-03,sub_metering_2,1725.0
2007-05-04,sub_metering_2,538.0
2007-05-05,sub_metering_2,2493.0
2007-05-06,sub_metering_2,949.0
2007-05-07,sub_metering_2,4935.0
2007-05-08,sub_metering_2,2011.0
2007-05-09,sub_metering_2,5631.0
2007-05-10,sub_metering_2,534.0
2007-05-11,sub_metering_2,491.0
2007-05-12,sub_metering_2,1075.0
2007-05-13,sub_metering_2,2414.0
2007-05-14,sub_metering_2,2417.0
2007-05-15,sub_metering_2,408.0
2007-05-16,sub_metering_2,5756.0
2007-05-17,sub_metering_2,2073.0
2007-05-18,sub_metering_2,3913.0
2007-05-19,sub_metering_2,530.0
2007-05-20,sub_metering_2,1733.0
2007-05-21,sub_metering_2,468.0
2007-05-22,sub_metering_2,3966.0
2007-05-23,sub_metering_2,3792.0
2007-05-24,sub_metering_2,4116.0
2007-05-25,sub_metering_2,586.0
2007-05-26,sub_metering_2,2754.0
2007-05-27,sub_metering_2,5534.0
2007-05-28,sub_metering_2,473.0
2007-05-29,sub_metering_2,1907.0
2007-05-30,sub_metering_2,5948.0
2007-05-31,sub_metering_2,477.0
2007-06-01,sub_metering_2,483.0
2007-06-02,sub_metering_2,1250.0
2007-06-03,sub_metering_2,7529.0
2007-06-04,sub_metering_2,836.0
2007-06-05,sub_metering_2,1027.0
2007-06-06,sub_metering_2,829.0
2007-06-07,sub_metering_2,699.0
2007-06-08,sub_metering_2,11440.0
2007-06-09,sub_metering_2,596.0
2007-06-10,sub_metering_2,1924.0
2007-06-11,sub_metering_2,487.0
2007-06-12,sub_metering_2,475.0
2007-06-13,sub_metering_2,857.0
2007-06-14,sub_metering_2,2147.0
2007-06-15,sub_metering_2,4011.0
2007-06-16,sub_metering_2,4498.0
2007-06-17,sub_metering_2,5038.0
2007-06-18,sub_metering_2,529.0
2007-06-19,sub_metering_2,535.0
2007-06-20,sub_metering_2,2588.0
2007-06-21,sub_metering_2,2400.0
2007-06-22,sub_metering_2,951.0
2007-06-23,sub_metering_2,786.0
2007-06-24,sub_metering_2,791.0
2007-06-25,sub_metering_2,3621.0
2007-06-26,sub_metering_2,1334.0
2007-06-27,sub_metering_2,6451.0
2007-06-28,sub_metering_2,4368.0
2007-06-29,sub_metering_2,667.0
2007-06-30,sub_metering_2,792.0
2007-07-01,sub_metering_2,736.0
2007-07-02,sub_metering_2,5281.0
2007-07-03,sub_metering_2,3214.0
2007-07-04,sub_metering_2,2218.0
2007-07-05,sub_metering_2,770.0
2007-07-06,sub_metering_2,3563.0
2007-07-07,sub_metering_2,3047.0
2007-07-08,sub_metering_2,2831.0
2007-07-09,sub_metering_2,594.0
2007-07-10,sub_metering_2,2227.0
2007-07-11,sub_metering_2,647.0
2007-07-12,sub_metering_2,2550.0
2007-07-13,sub_metering_2,633.0
2007-07-14,sub_metering_2,1968.0
2007-07-15,sub_metering_2,632.0
2007-07-16,sub_metering_2,695.0
2007-07-17,sub_metering_2,694.0
2007-07-18,sub_metering_2,671.0
2007-07-19,sub_metering_2,703.0
2007-07-20,sub_metering_2,2418.0
2007-07-21,sub_metering_2,512.0
2007-07-22,sub_metering_2,2136.0
2007-07-23,sub_metering_2,1288.0
2007-07-24,sub_metering_2,1607.0
2007-07-25,sub_metering_2,151.0
2007-07-26,sub_metering_2,3633.0
2007-07-27,sub_metering_2,49.0
2007-07-28,sub_metering_2,10265.0
2007-07-29,sub_metering_2,0.0
2007-07-30,sub_metering_2,0.0
2007-07-31,sub_metering_2,0.0
2007-08-01,sub_metering_2,0.0
2007-08-02,sub_metering_2,0.0
2007-08-03,sub_metering_2,0.0
2007-08-04,sub_metering_2,398.0
2007-08-05,sub_metering_2,0.0
2007-08-06,sub_metering_2,0.0
2007-08-07,sub_metering_2,2168.0
2007-08-08,sub_metering_2,1111.0
2007-08-09,sub_metering_2,4515.0
2007-08-10,sub_metering_2,2651.0
2007-08-11,sub_metering_2,910.0
2007-08-12,sub_metering_2,1156.0
2007-08-13,sub_metering_2,476.0
2007-08-14,sub_metering_2,685.0
2007-08-15,sub_metering_2,508.0
2007-08-16,sub_metering_2,0.0
2007-08-17,sub_metering_2,0.0
2007-08-18,sub_metering_2,0.0
2007-08-19,sub_metering_2,8912.0
2007-08-20,sub_metering_2,6965.0
2007-08-21,sub_metering_2,38.0
2007-08-22,sub_metering_2,1836.0
2007-08-23,sub_metering_2,259.0
2007-08-24,sub_metering_2,3782.0
2007-08-25,sub_metering_2,2191.0
2007-08-26,sub_metering_2,3645.0
2007-08-27,sub_metering_2,1229.0
2007-08-28,sub_metering_2,2468.0
2007-08-29,sub_metering_2,562.0
2007-08-30,sub_metering_2,2580.0
2007-08-31,sub_metering_2,666.0
2007-09-01,sub_metering_2,569.0
2007-09-02,sub_metering_2,1617.0
2007-09-03,sub_metering_2,2515.0
2007-09-04,sub_metering_2,3501.0
2007-09-05,sub_metering_2,4144.0
2007-09-06,sub_metering_2,3888.0
2007-09-07,sub_metering_2,551.0
2007-09-08,sub_metering_2,1801.0
2007-09-09,sub_metering_2,4438.0
2007-09-10,sub_metering_2,595.0
2007-09-11,sub_metering_2,550.0
2007-09-12,sub_metering_2,3217.0
2007-09-13,sub_metering_2,2523.0
2007-09-14,sub_metering_2,676.0
2007-09-15,sub_metering_2,1449.0
2007-09-16,sub_metering_2,3064.0
2007-09-17,sub_metering_2,926.0
2007-09-18,sub_metering_2,2029.0
2007-09-19,sub_metering_2,2743.0
2007-09-20,sub_metering_2,489.0
2007-09-21,sub_metering_2,2745.0
2007-09-22,sub_metering_2,1311.0
2007-09-23,sub_metering_2,1929.0
2007-09-24,sub_metering_2,3935.0
2007-09-25,sub_metering_2,2253.0
2007-09-26,sub_metering_2,9415.0
2007-09-27,sub_metering_2,643.0
2007-09-28,sub_metering_2,3722.0
2007-09-29,sub_metering_2,7457.0
2007-09-30,sub_metering_2,582.0
2007-10-01,sub_metering_2,6622.0
2007-10-02,sub_metering_2,8022.0
2007-10-03,sub_metering_2,5024.0
2007-10-04,sub_metering_2,444.0
2007-10-05,sub_metering_2,351.0
2007-10-06,sub_metering_2,347.0
2007-10-07,sub_metering_2,8255.0
2007-10-08,sub_metering_2,420.0
2007-10-09,sub_metering_2,2147.0
2007-10-10,sub_metering_2,2117.0
2007-10-11,sub_metering_2,414.0
2007-10-12,sub_metering_2,5028.0
2007-10-13,sub_metering_2,3799.0
2007-10-14,sub_metering_2,7494.0
2007-10-15,sub_metering_2,339.0
2007-10-16,sub_metering_2,7871.0
2007-10-17,sub_metering_2,453.0
2007-10-18,sub_metering_2,317.0
2007-10-19,sub_metering_2,3124.0
2007-10-20,sub_metering_2,296.0
2007-10-21,sub_metering_2,4357.0
2007-10-22,sub_metering_2,299.0
2007-10-23,sub_metering_2,5186.0
2007-10-24,sub_metering_2,364.0
2007-10-25,sub_metering_2,2433.0
2007-10-26,sub_metering_2,348.0
2007-10-27,sub_metering_2,4856.0
2007-10-28,sub_metering_2,283.0
2007-10-29,sub_metering_2,269.0
2007-10-30,sub_metering_2,1935.0
2007-10-31,sub_metering_2,4700.0
2007-11-01,sub_metering_2,293.0
2007-11-02,sub_metering_2,2115.0
2007-11-03,sub_metering_2,282.0
2007-11-04,sub_metering_2,4387.0
2007-11-05,sub_metering_2,397.0
2007-11-06,sub_metering_2,5515.0
2007-11-07,sub_metering_2,301.0
2007-11-08,sub_metering_2,314.0
2007-11-09,sub_metering_2,4573.0
2007-11-10,sub_metering_2,304.0
2007-11-11,sub_metering_2,320.0
2007-11-12,sub_metering_2,4165.0
2007-11-13,sub_metering_2,4933.0
2007-11-14,sub_metering_2,295.0
2007-11-15,sub_metering_2,571.0
2007-11-16,sub_metering_2,4660.0
2007-11-17,sub_metering_2,2199.0
2007-11-18,sub_metering_2,2097.0
2007-11-19,sub_metering_2,253.0
2007-11-20,sub_metering_2,3954.0
2007-11-21,sub_metering_2,549.0
2007-11-22,sub_metering_2,297.0
2007-11-23,sub_metering_2,6181.0
2007-11-24,sub_metering_2,4131.0
2007-11-25,sub_metering_2,279.0
2007-11-26,sub_metering_2,288.0
2007-11-27,sub_metering_2,11020.0
2007-11-28,sub_metering_2,769.0
2007-11-29,sub_metering_2,283.0
2007-11-30,sub_metering_2,7941.0
2007-12-01,sub_metering_2,353.0
2007-12-02,sub_metering_2,6915.0
2007-12-03,sub_metering_2,299.0
2007-12-04,sub_metering_2,5828.0
2007-12-05,sub_metering_2,295.0
2007-12-06,sub_metering_2,318.0
2007-12-07,sub_metering_2,3710.0
2007-12-08,sub_metering_2,2354.0
2007-12-09,sub_metering_2,2428.0
2007-12-10,sub_metering_2,278.0
2007-12-11,sub_metering_2,3817.0
2007-12-12,sub_metering_2,254.0
2007-12-13,sub_metering_2,1448.0
2007-12-14,sub_metering_2,3849.0
2007-12-15,sub_metering_2,3687.0
2007-12-16,sub_metering_2,2281.0
2007-12-17,sub_metering_2,243.0
2007-12-18,sub_metering_2,5810.0
2007-12-19,sub_metering_2,2658.0
2007-12-20,sub_metering_2,276.0
2007-12-21,sub_metering_2,200.0
2007-12-22,sub_metering_2,4550.0
2007-12-23,sub_metering_2,3091.0
2007-12-24,sub_metering_2,2316.0
2007-12-25,sub_metering_2,3368.0
2007-12-26,sub_metering_2,2773.0
2007-12-27,sub_metering_2,1490.0
2007-12-28,sub_metering_2,8554.0
2007-12-29,sub_metering_2,2434.0
2007-12-30,sub_metering_2,3597.0
2007-12-31,sub_metering_2,3457.0
2008-01-01,sub_metering_2,2739.0
2008-01-02,sub_metering_2,3094.0
2008-01-03,sub_metering_2,846.0
2008-01-04,sub_metering_2,5326.0
2008-01-05,sub_metering_2,286.0
2008-01-06,sub_metering_2,2445.0
2008-01-07,sub_metering_2,282.0
2008-01-08,sub_metering_2,3511.0
2008-01-09,sub_metering_2,284.0
2008-01-10,sub_metering_2,285.0
2008-01-11,sub_metering_2,290.0
2008-01-12,sub_metering_2,2621.0
2008-01-13,sub_metering_2,340.0
2008-01-14,sub_metering_2,339.0
2008-01-15,sub_metering_2,6883.0
2008-01-16,sub_metering_2,3430.0
2008-01-17,sub_metering_2,350.0
2008-01-18,sub_metering_2,846.0
2008-01-19,sub_metering_2,6054.0
2008-01-20,sub_metering_2,380.0
2008-01-21,sub_metering_2,376.0
2008-01-22,sub_metering_2,7640.0
2008-01-23,sub_metering_2,387.0
2008-01-24,sub_metering_2,320.0
2008-01-25,sub_metering_2,2421.0
2008-01-26,sub_metering_2,311.0
2008-01-27,sub_metering_2,3818.0
2008-01-28,sub_metering_2,280.0
2008-01-29,sub_metering_2,6199.0
2008-01-30,sub_metering_2,261.0
2008-01-31,sub_metering_2,267.0
2008-02-01,sub_metering_2,280.0
2008-02-02,sub_metering_2,2764.0
2008-02-03,sub_metering_2,4435.0
2008-02-04,sub_metering_2,252.0
2008-02-05,sub_metering_2,7803.0
2008-02-06,sub_metering_2,356.0
2008-02-07,sub_metering_2,295.0
2008-02-08,sub_metering_2,1921.0
2008-02-09,sub_metering_2,2838.0
2008-02-10,sub_metering_2,2955.0
2008-02-11,sub_metering_2,297.0
2008-02-12,sub_metering_2,1856.0
2008-02-13,sub_metering_2,3615.0
2008-02-14,sub_metering_2,291.0
2008-02-15,sub_metering_2,1723.0
2008-02-16,sub_metering_2,2360.0
2008-02-17,sub_metering_2,2257.0
2008-02-18,sub_metering_2,251.0
2008-02-19,sub_metering_2,4711.0
2008-02-20,sub_metering_2,5516.0
2008-02-21,sub_metering_2,307.0
2008-02-22,sub_metering_2,1985.0
2008-02-23,sub_metering_2,2250.0
2008-02-24,sub_metering_2,332.0
2008-02-25,sub_metering_2,321.0
2008-02-26,sub_metering_2,295.0
2008-02-27,sub_metering_2,326.0
2008-02-28,sub_metering_2,281.0
2008-02-29,sub_metering_2,3773.0
2008-03-01,sub_metering_2,1287.0
2008-03-02,sub_metering_2,5244.0
2008-03-03,sub_metering_2,2207.0
2008-03-04,sub_metering_2,2443.0
2008-03-05,sub_metering_2,9797.0
2008-03-06,sub_metering_2,372.0
2008-03-07,sub_metering_2,3471.0
2008-03-08,sub_metering_2,346.0
2008-03-09,sub_metering_2,333.0
2008-03-10,sub_metering_2,368.0
2008-03-11,sub_metering_2,3901.0
2008-03-12,sub_metering_2,2374.0
2008-03-13,sub_metering_2,3590.0
2008-03-14,sub_metering_2,3881.0
2008-03-15,sub_metering_2,502.0
2008-03-16,sub_metering_2,566.0
2008-03-17,sub_metering_2,6651.0
2008-03-18,sub_metering_2,4019.0
2008-03-19,sub_metering_2,411.0
2008-03-20,sub_metering_2,478.0
2008-03-21,sub_metering_2,4778.0
2008-03-22,sub_metering_2,588.0
2008-03-23,sub_metering_2,2112.0
2008-03-24,sub_metering_2,5988.0
2008-03-25,sub_metering_2,3677.0
2008-03-26,sub_metering_2,3831.0
2008-03-27,sub_metering_2,356.0
2008-03-28,sub_metering_2,3605.0
2008-03-29,sub_metering_2,375.0
2008-03-30,sub_metering_2,1315.0
2008-03-31,sub_metering_2,411.0
2008-04-01,sub_metering_2,6657.0
2008-04-02,sub_metering_2,3674.0
2008-04-03,sub_metering_2,422.0
2008-04-04,sub_metering_2,775.0
2008-04-05,sub_metering_2,874.0
2008-04-06,sub_metering_2,2615.0
2008-04-07,sub_metering_2,672.0
2008-04-08,sub_metering_2,10713.0
2008-04-09,sub_metering_2,376.0
2008-04-10,sub_metering_2,457.0
2008-04-11,sub_metering_2,491.0
2008-04-12,sub_metering_2,2499.0
2008-04-13,sub_metering_2,5942.0
2008-04-14,sub_metering_2,425.0
2008-04-15,sub_metering_2,3998.0
2008-04-16,sub_metering_2,403.0
2008-04-17,sub_metering_2,417.0
2008-04-18,sub_metering_2,3832.0
2008-04-19,sub_metering_2,2457.0
2008-04-20,sub_metering_2,4544.0
2008-04-21,sub_metering_2,2673.0
2008-04-22,sub_metering_2,5093.0
2008-04-23,sub_metering_2,492.0
2008-04-24,sub_metering_2,522.0
2008-04-25,sub_metering_2,2004.0
2008-04-26,sub_metering_2,634.0
2008-04-27,sub_metering_2,588.0
2008-04-28,sub_metering_2,621.0
2008-04-29,sub_metering_2,5411.0
2008-04-30,sub_metering_2,590.0
2008-05-01,sub_metering_2,530.0
2008-05-02,sub_metering_2,584.0
2008-05-03,sub_metering_2,541.0
2008-05-04,sub_metering_2,2872.0
2008-05-05,sub_metering_2,378.0
2008-05-06,sub_metering_2,5410.0
2008-05-07,sub_metering_2,423.0
2008-05-08,sub_metering_2,702.0
2008-05-09,sub_metering_2,423.0
2008-05-10,sub_metering_2,612.0
2008-05-11,sub_metering_2,1340.0
2008-05-12,sub_metering_2,1085.0
2008-05-13,sub_metering_2,4089.0
2008-05-14,sub_metering_2,3436.0
2008-05-15,sub_metering_2,570.0
2008-05-16,sub_metering_2,2565.0
2008-05-17,sub_metering_2,935.0
2008-05-18,sub_metering_2,5355.0
2008-05-19,sub_metering_2,558.0
2008-05-20,sub_metering_2,2431.0
2008-05-21,sub_metering_2,474.0
2008-05-22,sub_metering_2,440.0
2008-05-23,sub_metering_2,1390.0
2008-05-24,sub_metering_2,569.0
2008-05-25,sub_metering_2,8811.0
2008-05-26,sub_metering_2,666.0
2008-05-27,sub_metering_2,5352.0
2008-05-28,sub_metering_2,512.0
2008-05-29,sub_metering_2,507.0
2008-05-30,sub_metering_2,3019.0
2008-05-31,sub_metering_2,2328.0
2008-06-01,sub_metering_2,545.0
2008-06-02,sub_metering_2,558.0
2008-06-03,sub_metering_2,2608.0
2008-06-04,sub_metering_2,7682.0
2008-06-05,sub_metering_2,506.0
2008-06-06,sub_metering_2,506.0
2008-06-07,sub_metering_2,2611.0
2008-06-08,sub_metering_2,3161.0
2008-06-09,sub_metering_2,2085.0
2008-06-10,sub_metering_2,585.0
2008-06-11,sub_metering_2,842.0
2008-06-12,sub_metering_2,567.0
2008-06-13,sub_metering_2,7358.0
2008-06-14,sub_metering_2,1011.0
2008-06-15,sub_metering_2,6802.0
2008-06-16,sub_metering_2,464.0
2008-06-17,sub_metering_2,432.0
2008-06-18,sub_metering_2,3040.0
2008-06-19,sub_metering_2,1514.0
2008-06-20,sub_metering_2,2935.0
2008-06-21,sub_metering_2,5823.0
2008-06-22,sub_metering_2,1175.0
2008-06-23,sub_metering_2,581.0
2008-06-24,sub_metering_2,3489.0
2008-06-25,sub_metering_2,569.0
2008-06-26,sub_metering_2,572.0
2008-06-27,sub_metering_2,2372.0
2008-06-28,sub_metering_2,2000.0
2008-06-29,sub_metering_2,535.0
2008-06-30,sub_metering_2,521.0
2008-07-01,sub_metering_2,587.0
2008-07-02,sub_metering_2,650.0
2008-07-03,sub_metering_2,2569.0
2008-07-04,sub_metering_2,589.0
2008-07-05,sub_metering_2,6754.0
2008-07-06,sub_metering_2,5230.0
2008-07-07,sub_metering_2,592.0
2008-07-08,sub_metering_2,503.0
2008-07-09,sub_metering_2,499.0
2008-07-10,sub_metering_2,552.0
2008-07-11,sub_metering_2,558.0
2008-07-12,sub_metering_2,2617.0
2008-07-13,sub_metering_2,3164.0
2008-07-14,sub_metering_2,1995.0
2008-07-15,sub_metering_2,552.0
2008-07-16,sub_metering_2,2799.0
2008-07-17,sub_metering_2,723.0
2008-07-18,sub_metering_2,552.0
2008-07-19,sub_metering_2,3146.0
2008-07-20,sub_metering_2,1076.0
2008-07-21,sub_metering_2,431.0
2008-07-22,sub_metering_2,430.0
2008-07-23,sub_metering_2,454.0
2008-07-24,sub_metering_2,476.0
2008-07-25,sub_metering_2,492.0
2008-07-26,sub_metering_2,948.0
2008-07-27,sub_metering_2,858.0
2008-07-28,sub_metering_2,509.0
2008-07-29,sub_metering_2,530.0
2008-07-30,sub_metering_2,773.0
2008-07-31,sub_metering_2,2808.0
2008-08-01,sub_metering_2,1150.0
2008-08-02,sub_metering_2,504.0
2008-08-03,sub_metering_2,499.0
2008-08-04,sub_metering_2,4677.0
2008-08-05,sub_metering_2,509.0
2008-08-06,sub_metering_2,513.0
2008-08-07,sub_metering_2,526.0
2008-08-08,sub_metering_2,481.0
2008-08-09,sub_metering_2,489.0
2008-08-10,sub_metering_2,464.0
2008-08-11,sub_metering_2,489.0
2008-08-12,sub_metering_2,462.0
2008-08-13,sub_metering_2,451.0
2008-08-14,sub_metering_2,441.0
2008-08-15,sub_metering_2,439.0
2008-08-16,sub_metering_2,442.0
2008-08-17,sub_metering_2,445.0
2008-08-18,sub_metering_2,440.0
2008-08-19,sub_metering_2,442.0
2008-08-20,sub_metering_2,437.0
2008-08-21,sub_metering_2,432.0
2008-08-22,sub_metering_2,438.0
2008-08-23,sub_metering_2,419.0
2008-08-24,sub_metering_2,404.0
2008-08-25,sub_metering_2,422.0
2008-08-26,sub_metering_2,420.0
2008-08-27,sub_metering_2,399.0
2008-08-28,sub_metering_2,432.0
2008-08-29,sub_metering_2,430.0
2008-08-30,sub_metering_2,435.0
2008-08-31,sub_metering_2,3733.0
2008-09-01,sub_metering_2,521.0
2008-09-02,sub_metering_2,1206.0
2008-09-03,sub_metering_2,1902.0
2008-09-04,sub_metering_2,404.0
2008-09-05,sub_metering_2,431.0
2008-09-06,sub_metering_2,6500.0
2008-09-07,sub_metering_2,1707.0
2008-09-08,sub_metering_2,2293.0
2008-09-09,sub_metering_2,453.0
2008-09-10,sub_metering_2,399.0
2008-09-11,sub_metering_2,417.0
2008-09-12,sub_metering_2,402.0
2008-09-13,sub_metering_2,5433.0
2008-09-14,sub_metering_2,445.0
2008-09-15,sub_metering_2,364.0
2008-09-16,sub_metering_2,368.0
2008-09-17,sub_metering_2,3727.0
2008-09-18,sub_metering_2,357.0
2008-09-19,sub_metering_2,351.0
2008-09-20,sub_metering_2,370.0
2008-09-21,sub_metering_2,2381.0
2008-09-22,sub_metering_2,2448.0
2008-09-23,sub_metering_2,2168.0
2008-09-24,sub_metering_2,4730.0
2008-09-25,sub_metering_2,751.0
2008-09-26,sub_metering_2,370.0
2008-09-27,sub_metering_2,2584.0
2008-09-28,sub_metering_2,385.0
2008-09-29,sub_metering_2,363.0
2008-09-30,sub_metering_2,360.0
2008-10-01,sub_metering_2,5800.0
2008-10-02,sub_metering_2,367.0
2008-10-03,sub_metering_2,349.0
2008-10-04,sub_metering_2,629.0
2008-10-05,sub_metering_2,3257.0
2008-10-06,sub_metering_2,286.0
2008-10-07,sub_metering_2,419.0
2008-10-08,sub_metering_2,5126.0
2008-10-09,sub_metering_2,3064.0
2008-10-10,sub_metering_2,389.0
2008-10-11,sub_metering_2,2335.0
2008-10-12,sub_metering_2,5822.0
2008-10-13,sub_metering_2,535.0
2008-10-14,sub_metering_2,442.0
2008-10-15,sub_metering_2,7042.0
2008-10-16,sub_metering_2,429.0
2008-10-17,sub_metering_2,3187.0
2008-10-18,sub_metering_2,1655.0
2008-10-19,sub_metering_2,8010.0
2008-10-20,sub_metering_2,2648.0
2008-10-21,sub_metering_2,2663.0
2008-10-22,sub_metering_2,2542.0
2008-10-23,sub_metering_2,1435.0
2008-10-24,sub_metering_2,2277.0
2008-10-25,sub_metering_2,394.0
2008-10-26,sub_metering_2,360.0
2008-10-27,sub_metering_2,402.0
2008-10-28,sub_metering_2,362.0
2008-10-29,sub_metering_2,345.0
2008-10-30,sub_metering_2,345.0
2008-10-31,sub_metering_2,312.0
2008-11-01,sub_metering_2,344.0
2008-11-02,sub_metering_2,346.0
2008-11-03,sub_metering_2,347.0
2008-11-04,sub_metering_2,6214.0
2008-11-05,sub_metering_2,10409.0
2008-11-06,sub_metering_2,430.0
2008-11-07,sub_metering_2,389.0
2008-11-08,sub_metering_2,3271.0
2008-11-09,sub_metering_2,661.0
2008-11-10,sub_metering_2,355.0
2008-11-11,sub_metering_2,2288.0
2008-11-12,sub_metering_2,2712.0
2008-11-13,sub_metering_2,338.0
2008-11-14,sub_metering_2,325.0
